matchID,timestamp,class,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,isGuest,opponentClubId,opponentScore,opponentTeamId,player_dnf,playerLevel,pNhlOnlineGameType,position,posSorted,ratingDefense,ratingOffense,ratingTeamplay,score,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,teamId,teamSide,toi,toiseconds,playername,clientPlatform
2424298950147,1702613314,21,0.00,0,0,0,2,2.00,0.00,0,0,0,0,0.88,15,17,0,0,60,2,501,0,101,5,goalie,0,85.00,75.00,65.00,4,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,500,0,60,3600,lCEx35,xbsx
2424298950147,1702613314,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,2,501,0,84,5,defenseMen,1,100.00,70.00,65.00,4,2,0,0,0,0.00,0,15,0,0,7,4,18,13,72.22,0,2,0,2,372,0,1,0,4,75.00,0.00,3,1,500,0,58,3481,Ceel Makar,xbsx
2420349000181,1702611387,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,1656,3,501,0,73,5,rightWing,3,50.00,50.00,55.00,0,0,0,0,2,0.00,0,2,0,0,1,0,2,1,50.00,0,0,0,-1,15,0,0,0,1,0.00,0.00,0,0,500,0,6,340,CorSnortzky,ps5
2420349000181,1702611387,21,0.00,0,0,0,1,10.00,0.00,0,0,0,0,0.67,2,3,0,1,1656,3,501,1,141,5,goalie,0,50.00,45.00,50.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,500,0,6,340,Benzymcnasty,xbsx
2420349000181,1702611387,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,1656,3,501,0,106,5,defenseMen,2,50.00,50.00,55.00,0,0,0,0,0,0.00,0,0,0,0,1,0,1,1,100.00,0,0,0,-1,5,0,0,0,0,0.00,0.00,0,0,500,0,6,340,Scalprr,xbsx
2420349000181,1702611387,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,1656,3,501,0,59,5,leftWing,4,60.00,50.00,50.00,0,0,1,0,0,0.00,0,0,0,0,0,0,1,0,0.00,0,0,1,-1,39,0,0,0,3,100.00,0.00,3,0,500,0,6,340,mhook1797,ps5
2420349000181,1702611387,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,1656,3,501,0,80,5,center,5,50.00,50.00,45.00,0,0,0,0,1,66.67,2,0,0,0,1,0,1,1,100.00,0,2,0,-1,15,0,0,0,0,0.00,0.00,0,0,500,0,4,221,iZinczyi,xbsx
2420349000181,1702611387,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,1656,3,501,0,80,5,defenseMen,1,50.00,50.00,50.00,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,100.00,0,0,1,-1,24,0,0,0,0,0.00,0.00,0,0,500,0,6,340,xCree10-,ps5
2420349000181,1702611387,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,0,500,0,74,5,leftWing,4,50.00,70.00,50.00,3,0,0,0,0,0.00,0,0,1,0,0,0,2,2,100.00,0,0,0,1,10,0,0,0,3,66.67,50.00,2,0,501,1,6,340,SweatedOrb5,xbsx
2420349000181,1702611387,6,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,0,500,0,58,5,rightWing,3,50.00,60.00,45.00,3,1,0,0,0,0.00,0,0,0,0,1,0,1,0,0.00,0,0,0,1,50,0,0,0,0,0.00,0.00,0,0,501,1,6,340,lCLuTcH GoDz,xbsx
2420349000181,1702611387,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,0,500,0,59,5,center,5,50.00,55.00,55.00,3,0,0,0,2,60.00,3,0,0,0,0,0,1,1,100.00,0,0,0,1,13,0,0,0,0,0.00,0.00,0,0,501,1,6,340,DevNastyy,xbsx
2420349000181,1702611387,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,0,500,0,135,5,defenseMen,2,50.00,55.00,55.00,3,0,0,0,0,0.00,0,0,0,0,0,0,2,2,100.00,1,0,0,1,15,0,0,0,1,100.00,0.00,1,0,501,1,6,340,rahzki,xbsx
2420349000181,1702611387,21,0.00,0,0,0,0,0.00,0.00,0,0,0,0,1.00,3,3,0,0,60,0,500,0,101,5,goalie,0,50.00,55.00,50.00,3,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,501,1,6,340,lCEx35,xbsx
2420349000181,1702611387,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,0,500,0,84,5,defenseMen,1,55.00,60.00,50.00,3,1,0,0,0,0.00,0,0,0,0,0,1,4,3,75.00,0,0,0,1,49,0,0,0,1,0.00,0.00,0,1,501,1,6,340,Ceel Makar,xbsx
2418891120315,1702609191,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,0,501,0,73,5,rightWing,3,70.00,100.00,80.00,6,5,1,0,0,0.00,0,10,0,0,7,2,28,19,67.86,0,0,0,5,360,0,0,0,10,60.00,0.00,6,2,500,0,60,3600,CorSnortzky,ps5
2418891120315,1702609191,21,0.00,0,0,0,0,0.00,0.00,0,0,0,0,1.00,6,6,0,1,7143,0,501,0,141,5,goalie,0,60.00,60.00,60.00,6,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,500,0,60,3600,Benzymcnasty,xbsx
2418891120315,1702609191,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,7143,0,501,0,106,5,defenseMen,2,75.00,65.00,50.00,6,1,0,0,0,0.00,0,2,0,0,5,1,12,9,75.00,0,4,0,4,178,0,0,0,0,0.00,0.00,0,1,500,0,57,3391,Scalprr,xbsx
2418891120315,1702609191,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,0,501,0,59,5,leftWing,4,75.00,100.00,75.00,6,1,0,0,0,0.00,0,4,2,1,6,3,27,16,59.26,1,0,0,5,224,0,1,0,8,50.00,50.00,4,3,500,0,60,3600,mhook1797,ps5
2418891120315,1702609191,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,7143,0,501,0,80,5,center,5,80.00,100.00,100.00,6,3,0,0,14,46.15,12,14,3,0,16,6,24,18,75.00,2,0,0,5,252,1,0,0,8,62.50,60.00,5,6,500,0,60,3600,iZinczyi,xbsx
2418891120315,1702609191,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,0,501,0,80,5,defenseMen,1,80.00,90.00,80.00,6,1,0,0,0,0.00,0,4,1,0,4,5,21,18,85.71,1,0,0,5,242,0,3,0,1,100.00,100.00,1,5,500,0,60,3600,xCree10-,ps5
2418891120315,1702609191,21,0.00,0,0,0,6,6.00,0.00,0,0,0,0,0.68,13,19,0,0,60,6,500,0,145,5,goalie,0,90.00,65.00,45.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,501,1,60,3600,RUCCCUS,xbsx
2418891120315,1702609191,4,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,6,500,0,75,5,center,5,80.00,55.00,75.00,0,0,1,0,12,52.00,13,8,0,0,2,3,14,11,78.57,2,2,0,-5,253,0,0,0,1,100.00,0.00,1,3,501,1,59,3557,TGil36,ps5
2418891120315,1702609191,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,6,500,0,71,5,defenseMen,1,85.00,55.00,45.00,0,0,2,0,0,0.00,0,4,0,0,0,4,10,8,80.00,0,2,1,-5,208,0,0,0,0,0.00,0.00,0,4,501,1,58,3481,GARNYx24,xbsx
2418891120315,1702609191,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,6,500,0,114,5,leftWing,4,55.00,55.00,45.00,0,0,0,0,0,0.00,0,10,0,0,6,2,11,7,63.64,0,4,0,-4,129,0,0,0,2,100.00,0.00,2,2,501,1,56,3362,inspecther1st,xbsx
2418891120315,1702609191,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,6,500,0,64,5,defenseMen,2,85.00,60.00,85.00,0,0,2,0,0,0.00,0,4,0,0,9,3,15,13,86.67,0,0,3,-5,134,0,0,0,1,0.00,0.00,0,3,501,1,60,3600,GlaucomaX 06,xbsx
2418891120315,1702609191,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,6,500,0,57,5,rightWing,3,55.00,55.00,65.00,0,0,0,0,0,100.00,1,8,0,0,4,6,15,9,60.00,0,0,0,-5,278,0,0,0,2,100.00,0.00,2,6,501,1,60,3600,XxpuckyxX3791,xbsx
2416794770080,1702607510,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,2,500,0,73,5,rightWing,3,55.00,100.00,75.00,9,6,0,0,0,0.00,0,10,1,0,7,2,17,10,58.82,0,0,0,5,212,0,0,0,9,44.44,25.00,4,2,501,1,60,3600,CorSnortzky,ps5
2416794770080,1702607510,21,0.00,0,0,0,2,2.00,0.00,0,0,0,0,0.80,8,10,0,1,7143,2,500,0,141,5,goalie,0,70.00,50.00,65.00,9,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,501,1,60,3600,Benzymcnasty,xbsx
2416794770080,1702607510,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,7143,2,500,0,106,5,defenseMen,2,70.00,90.00,90.00,9,3,0,0,0,0.00,0,13,0,0,6,7,28,21,75.00,2,0,0,5,354,0,0,0,0,0.00,0.00,0,5,501,1,60,3600,Scalprr,xbsx
2416794770080,1702607510,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,2,500,0,59,5,leftWing,4,60.00,100.00,55.00,9,1,0,0,0,0.00,0,12,3,0,2,7,16,11,68.75,1,2,0,5,179,1,0,0,12,91.67,27.27,11,3,501,1,58,3481,mhook1797,ps5
2416794770080,1702607510,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,7143,2,500,0,80,5,center,5,75.00,100.00,100.00,9,2,0,0,14,46.15,12,0,5,0,19,2,20,16,80.00,0,0,0,5,190,1,2,0,6,100.00,83.33,6,2,501,1,60,3600,iZinczyi,xbsx
2416794770080,1702607510,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,7143,2,500,0,80,5,defenseMen,1,85.00,75.00,60.00,9,1,0,0,0,0.00,0,10,0,0,3,6,19,14,73.68,0,2,0,5,222,0,1,0,1,0.00,0.00,0,6,501,1,58,3481,xCree10-,ps5
2416794770080,1702607510,21,0.00,0,1,1,9,9.00,0.00,0,0,0,0,0.61,14,23,0,0,60,9,501,0,145,5,goalie,0,75.00,55.00,55.00,2,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,500,0,60,3600,RUCCCUS,xbsx
2416794770080,1702607510,4,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,9,501,0,75,5,center,5,55.00,75.00,85.00,2,2,2,0,12,53.85,14,12,0,0,1,1,17,12,70.59,1,0,2,-5,325,0,1,0,3,66.67,0.00,2,1,500,0,60,3600,TGil36,ps5
2416794770080,1702607510,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,9,501,0,71,5,defenseMen,1,55.00,60.00,60.00,2,0,1,0,0,0.00,0,6,0,0,4,10,15,11,73.33,1,2,0,-6,192,0,1,0,2,50.00,0.00,1,7,500,0,58,3481,GARNYx24,xbsx
2416794770080,1702607510,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,9,501,0,114,5,leftWing,4,35.00,65.00,60.00,2,1,0,0,0,0.00,0,12,0,0,0,3,17,11,64.71,0,0,0,-5,208,0,0,0,5,40.00,0.00,2,3,500,0,60,3600,inspecther1st,xbsx
2416794770080,1702607510,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,9,501,0,64,5,defenseMen,2,40.00,70.00,65.00,2,1,3,0,0,0.00,0,4,0,0,2,9,22,18,81.82,0,0,1,-5,160,0,0,0,0,0.00,0.00,0,3,500,0,60,3600,GlaucomaX 06,xbsx
2416794770080,1702607510,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,9,501,0,57,5,rightWing,3,40.00,90.00,25.00,2,0,0,0,0,0.00,0,8,2,0,3,4,14,12,85.71,0,4,0,-5,249,0,0,1,3,66.67,100.00,2,4,500,0,58,3476,XxpuckyxX3791,xbsx
2318964700207,1702265916,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,1,501,0,109,5,center,5,70.00,100.00,65.00,5,1,0,0,8,55.56,10,2,3,0,7,3,19,14,73.68,2,4,0,3,168,2,1,0,4,100.00,75.00,4,3,500,0,57,3409,WeDunkThose,xbsx
2318964700207,1702265916,6,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,1,501,0,53,5,leftWing,4,60.00,100.00,80.00,5,3,0,0,0,0.00,0,4,0,0,10,2,20,15,75.00,1,0,0,3,228,0,0,0,6,83.33,0.00,5,2,500,0,59,3552,Ouellette92,xbsx
2318964700207,1702265916,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,1,501,0,46,5,defenseMen,1,90.00,95.00,90.00,5,3,0,0,0,0.00,0,8,0,0,6,12,36,29,80.56,2,0,0,3,300,0,2,0,2,50.00,0.00,1,8,500,0,59,3552,Koivuuuu,xbsx
2318964700207,1702265916,22,0.00,0,0,0,1,1.02,0.00,0,0,0,0,0.86,6,7,0,1,60,1,501,0,50,5,goalie,0,70.00,65.00,45.00,5,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,500,0,59,3550,vBertun,xbsx
2318964700207,1702265916,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,60,1,501,0,117,5,defenseMen,2,75.00,65.00,70.00,5,0,0,0,0,0.00,0,2,0,0,0,2,22,21,95.45,2,0,0,3,186,0,0,0,1,100.00,0.00,1,1,500,0,59,3552,CurTBaLL42o,xbsx
2318964700207,1702265916,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,60,1,501,0,72,5,rightWing,3,70.00,100.00,75.00,5,1,0,0,3,0.00,0,2,2,0,5,7,11,10,90.91,0,0,0,3,302,0,0,0,9,66.67,33.33,6,7,500,0,59,3552,Slashy x 99,xbsx
2318964700207,1702265916,1,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,6842,5,500,1,105,5,center,5,55.00,95.00,45.00,1,0,1,0,9,47.06,8,8,1,0,2,2,14,11,78.57,0,4,0,-3,133,1,0,0,2,100.00,50.00,2,0,501,1,55,3313,Dr ZiggyyP5,xbsx
2318964700207,1702265916,3,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,6842,5,500,1,88,5,rightWing,3,55.00,65.00,100.00,1,0,0,0,1,66.67,2,6,0,0,25,1,16,14,87.50,0,6,0,-3,161,0,0,0,0,0.00,0.00,0,1,501,1,52,3101,iStazzi,xbsx
2318964700207,1702265916,2,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,6842,5,500,1,40,5,leftWing,4,50.00,65.00,45.00,1,0,0,0,0,100.00,1,5,0,0,4,2,21,12,57.14,0,4,0,-3,144,0,0,0,4,100.00,0.00,4,0,501,1,55,3314,MyNamesMino,ps5
2318964700207,1702265916,21,0.00,0,0,0,5,5.08,0.00,0,0,0,0,0.74,14,19,0,1,6842,5,500,0,138,5,goalie,0,85.00,45.00,55.00,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,501,1,59,3552,phxntxsy,xbsx
2318964700207,1702265916,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,6842,5,500,1,75,5,defenseMen,1,60.00,55.00,85.00,1,0,1,0,0,0.00,0,12,0,0,9,3,14,12,85.71,1,0,0,-3,296,0,1,0,0,0.00,0.00,0,3,501,1,58,3456,brpdley,xbsx
2318964700207,1702265916,15,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,1,6842,5,500,1,73,5,defenseMen,2,85.00,70.00,65.00,1,1,0,0,0,0.00,0,16,0,0,0,5,22,17,77.27,1,0,1,-3,293,0,1,0,0,0.00,0.00,0,3,501,1,59,3552,Dwightschrut565,xbsx
